id,name,external_source,external_id,exercise_type,category,muscle_group,equipment,movement_pattern,instructions,thumbnail_url,gif_url,media_url,is_system,is_archived
0391,dumbbell seated curl,exercisedb,0391,upper arms,upper arms,forearms,dumbbell,,"Sit on a bench with your feet flat on the ground and a dumbbell in each hand, palms facing forward. Keep your back straight and your elbows close to your torso. Exhale and curl the dumbbells up towards your shoulders, contracting your biceps. Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. Repeat for the desired number of repetitions.",images/0391-TiaZTxx.jpg,videos/0391-TiaZTxx.gif,videos/0391-TiaZTxx.gif,true,false
0392,dumbbell seated front raise,exercisedb,0392,shoulders,shoulders,trapezius,dumbbell,,"Sit on a bench with your feet flat on the ground and a dumbbell in each hand, resting on your thighs. Keep your back straight and core engaged. Raise the dumbbells in front of you, with your palms facing down, until they are at shoulder level. Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. Repeat for the desired number of repetitions.",images/0392-Ys97II0.jpg,videos/0392-Ys97II0.gif,videos/0392-Ys97II0.gif,true,false
1678,dumbbell seated hammer curl,exercisedb,1678,upper arms,upper arms,forearms,dumbbell,,"Sit on a bench with a dumbbell in each hand, palms facing your torso and arms extended straight down. Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps. Inhale and slowly begin to lower the dumbbells back to the starting position. Repeat for the desired number of repetitions.",images/1678-IGtBdNT.jpg,videos/1678-IGtBdNT.gif,videos/1678-IGtBdNT.gif,true,false
0393,dumbbell seated inner biceps curl,exercisedb,0393,upper arms,upper arms,forearms,dumbbell,,"Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing up. Rest your upper arms on your thighs, allowing the dumbbells to hang down. Keeping your upper arms stationary, curl the dumbbells up towards your shoulders by contracting your biceps. Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. Repeat for the desired number of repetitions.",images/0393-KXyoEtA.jpg,videos/0393-KXyoEtA.gif,videos/0393-KXyoEtA.gif,true,false
0394,dumbbell seated kickback,exercisedb,0394,upper arms,upper arms,shoulders,dumbbell,,"Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand. Bend your knees slightly and lean forward from your hips, keeping your back straight. Bring your upper arms close to your sides and keep your elbows bent at a 90-degree angle. Extend your arms straight back, squeezing your triceps at the top of the movement. Pause for a moment, then slowly lower the dumbbells back to the starting position. Repeat for the desired number of repetitions.",images/0394-en550rk.jpg,videos/0394-en550rk.gif,videos/0394-en550rk.gif,true,false
0396,dumbbell seated lateral raise,exercisedb,0396,shoulders,shoulders,traps,dumbbell,,"Sit on a bench with your feet flat on the ground and a dumbbell in each hand, resting on your thighs. Keep your back straight and core engaged. Raise the dumbbells to your sides with a slight bend in your elbows, until your arms are parallel to the ground. Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. Repeat for the desired number of repetitions.",images/0396-hxyTtWj.jpg,videos/0396-hxyTtWj.gif,videos/0396-hxyTtWj.gif,true,false
0395,dumbbell seated lateral raise v. 2,exercisedb,0395,shoulders,shoulders,traps,dumbbell,,"Sit on a bench with your feet flat on the ground and a dumbbell in each hand, resting on your thighs. Keep your back straight and core engaged. Raise the dumbbells to your sides with a slight bend in your elbows, until your arms are parallel to the ground. Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. Repeat for the desired number of repetitions.",images/0395-hrrS0Ed.jpg,videos/0395-hrrS0Ed.gif,videos/0395-hrrS0Ed.gif,true,false
0397,dumbbell seated neutral wrist curl,exercisedb,0397,upper arms,upper arms,forearms,dumbbell,,"Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing each other. Rest your forearms on your thighs, allowing the dumbbells to hang down. Keeping your wrists in a neutral position, curl the dumbbells up towards your shoulders. Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. Repeat for the desired number of repetitions.",images/0397-uJmK7Z1.jpg,videos/0397-uJmK7Z1.gif,videos/0397-uJmK7Z1.gif,true,false
1679,dumbbell seated one arm bicep curl on exercise ball with leg raised,exercisedb,1679,upper arms,upper arms,forearms,dumbbell,,"Sit on an exercise ball with your feet flat on the ground and your back straight. Hold a dumbbell in one hand with your palm facing up and your arm fully extended. Place your other hand on your hip for stability. Slowly curl the dumbbell towards your shoulder, keeping your upper arm stationary. Pause for a moment at the top of the movement, squeezing your bicep. Slowly lower the dumbbell back to the starting position. Repeat for the desired number of repetitions. Switch arms and repeat the exercise.",images/1679-84sESNy.jpg,videos/1679-84sESNy.gif,videos/1679-84sESNy.gif,true,false
0398,dumbbell seated one arm kickback,exercisedb,0398,upper arms,upper arms,shoulders,dumbbell,,"Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand. Bend your torso forward at the waist, keeping your back straight and parallel to the ground. Extend your arm straight back, keeping your elbow close to your body. Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. Repeat for the desired number of repetitions, then switch arms.",images/0398-VQ3sNCn.jpg,videos/0398-VQ3sNCn.gif,videos/0398-VQ3sNCn.gif,true,false
0399,dumbbell seated one arm rotate,exercisedb,0399,lower arms,lower arms,shoulders,dumbbell,,"Sit on a bench with your back straight and hold a dumbbell in one hand, resting it on your thigh. Raise the dumbbell up to shoulder height, keeping your elbow close to your body. Rotate your forearm outward, away from your body, while keeping your upper arm stationary. Pause for a moment at the top, then slowly rotate your forearm back to the starting position. Repeat for the desired number of repetitions, then switch to the other arm.",images/0399-7f2jsqP.jpg,videos/0399-7f2jsqP.gif,videos/0399-7f2jsqP.gif,true,false
0400,dumbbell seated one leg calf raise,exercisedb,0400,lower legs,lower legs,hamstrings,dumbbell,,"Sit on a bench or chair with your feet flat on the ground and a dumbbell resting on your right thigh. Extend your left leg straight out in front of you, keeping your foot flexed. Place the ball of your right foot on an elevated surface, such as a step or weight plate. Using your calf muscles, raise your right heel as high as possible. Pause for a moment at the top, then slowly lower your heel back down to the starting position. Repeat for the desired number of repetitions, then switch legs.",images/0400-Ia7tumC.jpg,videos/0400-Ia7tumC.gif,videos/0400-Ia7tumC.gif,true,false
1380,dumbbell seated one leg calf raise - hammer grip,exercisedb,1380,lower legs,lower legs,hamstrings,dumbbell,,"Sit on a bench or chair with your feet flat on the ground and a dumbbell resting on your thighs. Place one foot on a raised surface, such as a step or block, with your heel hanging off the edge. Hold the dumbbell with a hammer grip, meaning your palms are facing each other and your fingers are wrapped around the handle. Keeping your core engaged and your back straight, slowly raise your heel as high as possible by pushing through the ball of your foot. Pause for a moment at the top, then slowly lower your heel back down to the starting position. Repeat for the desired number of repetitions, then switch to the other leg.",images/1380-FxhcxUW.jpg,videos/1380-FxhcxUW.gif,videos/1380-FxhcxUW.gif,true,false
1381,dumbbell seated one leg calf raise - palm up,exercisedb,1381,lower legs,lower legs,hamstrings,dumbbell,,"Sit on a bench or chair with your back straight and your feet flat on the ground. Hold a dumbbell in one hand and place it on top of your thigh, palm facing up. Lift one leg off the ground and extend it in front of you, keeping your knee slightly bent. Raise your heel as high as possible by pushing through the ball of your foot. Pause for a moment at the top, then slowly lower your heel back down. Repeat for the desired number of repetitions, then switch legs and repeat.",images/1381-VW88JNd.jpg,videos/1381-VW88JNd.gif,videos/1381-VW88JNd.gif,true,false
0401,dumbbell seated palms up wrist curl,exercisedb,0401,lower arms,lower arms,biceps,dumbbell,,"Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing up. Rest your forearms on your thighs, allowing your wrists to hang off the edge. Slowly curl your wrists upward, squeezing your forearms at the top of the movement. Pause for a moment, then lower your wrists back down to the starting position. Repeat for the desired number of repetitions.",images/0401-2dImyQ8.jpg,videos/0401-2dImyQ8.gif,videos/0401-2dImyQ8.gif,true,false
0402,dumbbell seated preacher curl,exercisedb,0402,upper arms,upper arms,forearms,dumbbell,,"Sit on a preacher curl bench with your feet flat on the floor. Hold a dumbbell in one hand with an underhand grip, resting your upper arm against the preacher pad. Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. Pause for a moment at the top, then inhale and slowly lower the dumbbell back down to the starting position. Repeat for the desired number of repetitions, then switch arms.",images/0402-7D5bgLT.jpg,videos/0402-7D5bgLT.gif,videos/0402-7D5bgLT.gif,true,false
0403,dumbbell seated revers grip concentration curl,exercisedb,0403,upper arms,upper arms,forearms,dumbbell,,"Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand, palm facing up. Rest your elbow on the inside of your thigh, just above the knee. Keeping your upper arm stationary, exhale and curl the dumbbell towards your shoulder. Pause for a moment at the top, squeezing your biceps. Inhale and slowly lower the dumbbell back to the starting position. Repeat for the desired number of repetitions, then switch arms.",images/0403-lyKCLmK.jpg,videos/0403-lyKCLmK.gif,videos/0403-lyKCLmK.gif,true,false
